site,id,date,event,event_code,intensity,intensity_code,tag
HARV,NEON.PLA.D01.HARV.06029,2013-08-23,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06026,2013-08-23,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06011,2013-08-23,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06033,2013-08-23,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06005,2013-08-23,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06031,2013-08-23,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06032,2013-08-23,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06027,2013-08-23,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06047,2013-08-23,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06058,2013-08-23,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06038,2013-08-23,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06059,2013-08-23,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06041,2013-08-29,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06034,2013-08-29,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06025,2013-08-29,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06007,2013-08-29,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06018,2013-08-29,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06021,2013-08-29,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06005,2013-08-29,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06023,2013-08-29,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06036,2013-08-29,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06017,2013-08-29,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06031,2013-08-29,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06032,2013-08-29,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06009,2013-08-29,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06013,2013-08-29,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06028,2013-08-29,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06047,2013-08-29,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06015,2013-08-29,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06059,2013-08-29,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06046,2013-09-05,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06041,2013-09-05,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06029,2013-09-05,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06035,2013-09-05,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06007,2013-09-05,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06001,2013-09-05,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06018,2013-09-05,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06033,2013-09-05,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06030,2013-09-05,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06008,2013-09-05,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06023,2013-09-05,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06017,2013-09-05,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06094,2013-09-05,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06049,2013-09-05,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06050,2013-09-05,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06037,2013-09-05,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06006,2013-09-05,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06014,2013-09-05,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06010,2013-09-05,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06032,2013-09-05,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06009,2013-09-05,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06003,2013-09-05,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06013,2013-09-05,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06004,2013-09-05,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06028,2013-09-05,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06047,2013-09-05,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06053,2013-09-05,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06057,2013-09-05,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06048,2013-09-05,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06042,2013-09-05,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06015,2013-09-05,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06043,2013-09-05,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06060,2013-09-05,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06059,2013-09-05,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06052,2013-09-05,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06046,2013-09-13,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06041,2013-09-13,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06029,2013-09-13,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06055,2013-09-13,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06034,2013-09-13,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06025,2013-09-13,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06039,2013-09-13,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06007,2013-09-13,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06001,2013-09-13,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06018,2013-09-13,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06026,2013-09-13,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06002,2013-09-13,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06033,2013-09-13,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06030,2013-09-13,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06021,2013-09-13,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06005,2013-09-13,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06008,2013-09-13,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06024,2013-09-13,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06023,2013-09-13,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06012,2013-09-13,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06036,2013-09-13,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06040,2013-09-13,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06017,2013-09-13,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06094,2013-09-13,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06049,2013-09-13,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06050,2013-09-13,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06037,2013-09-13,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06006,2013-09-13,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06031,2013-09-13,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06014,2013-09-13,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06010,2013-09-13,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06020,2013-09-13,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06032,2013-09-13,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06022,2013-09-13,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06009,2013-09-13,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06003,2013-09-13,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06013,2013-09-13,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06004,2013-09-13,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06028,2013-09-13,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06047,2013-09-13,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06053,2013-09-13,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06056,2013-09-13,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06057,2013-09-13,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06048,2013-09-13,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06051,2013-09-13,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06042,2013-09-13,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06043,2013-09-13,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06061,2013-09-13,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06060,2013-09-13,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06044,2013-09-13,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06052,2013-09-13,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06034,2013-09-19,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06039,2013-09-19,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06007,2013-09-19,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06001,2013-09-19,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06026,2013-09-19,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06002,2013-09-19,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06033,2013-09-19,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06030,2013-09-19,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06021,2013-09-19,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06005,2013-09-19,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06008,2013-09-19,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06024,2013-09-19,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06023,2013-09-19,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06036,2013-09-19,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06040,2013-09-19,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06094,2013-09-19,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06049,2013-09-19,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06050,2013-09-19,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06037,2013-09-19,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06006,2013-09-19,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06031,2013-09-19,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06020,2013-09-19,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06032,2013-09-19,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06022,2013-09-19,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06009,2013-09-19,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06003,2013-09-19,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06013,2013-09-19,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06004,2013-09-19,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06028,2013-09-19,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06047,2013-09-19,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06053,2013-09-19,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06057,2013-09-19,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06048,2013-09-19,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06042,2013-09-19,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06043,2013-09-19,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06061,2013-09-19,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06060,2013-09-19,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06044,2013-09-19,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06052,2013-09-19,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06046,2013-09-19,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06055,2013-09-24,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06016,2013-09-24,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06025,2013-09-24,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06039,2013-09-24,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06007,2013-09-24,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06002,2013-09-24,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06033,2013-09-24,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06030,2013-09-24,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06021,2013-09-24,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06024,2013-09-24,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06036,2013-09-24,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06040,2013-09-24,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06094,2013-09-24,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06049,2013-09-24,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06050,2013-09-24,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06037,2013-09-24,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06006,2013-09-24,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06031,2013-09-24,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06010,2013-09-24,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06020,2013-09-24,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06032,2013-09-24,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06022,2013-09-24,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06009,2013-09-24,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06003,2013-09-24,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06004,2013-09-24,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06028,2013-09-24,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06047,2013-09-24,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06053,2013-09-24,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06057,2013-09-24,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06048,2013-09-24,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06042,2013-09-24,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06061,2013-09-24,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06055,2013-10-02,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06016,2013-10-02,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06002,2013-10-02,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06030,2013-10-02,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06012,2013-10-02,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06050,2013-10-02,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06006,2013-10-02,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06010,2013-10-02,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06032,2013-10-02,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06009,2013-10-02,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06003,2013-10-02,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06013,2013-10-02,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06004,2013-10-02,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06053,2013-10-02,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06057,2013-10-02,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06061,2013-10-02,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06059,2013-10-02,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06016,2013-10-11,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06025,2013-10-11,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06001,2013-10-11,full_leaf,3,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06001,2013-10-11,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06030,2013-10-11,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06010,2013-10-11,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06009,2013-10-11,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06013,2013-10-11,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06015,2013-10-11,full_leaf,3,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06043,2013-10-11,full_leaf,3,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06043,2013-10-11,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06030,2013-10-18,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06049,2013-10-18,full_leaf,3,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06032,2013-10-18,full_leaf,3,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06028,2013-10-18,full_leaf,3,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06052,2013-10-18,full_leaf,3,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06019,2013-10-18,full_leaf,3,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06030,2013-10-25,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06024,2013-10-25,full_leaf,3,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06024,2013-10-25,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06012,2013-10-25,full_leaf,3,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06012,2013-10-25,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06036,2013-10-25,full_leaf,3,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06036,2013-10-25,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06094,2013-10-25,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06020,2013-10-25,full_leaf,3,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06020,2013-10-25,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06022,2013-10-25,full_leaf,3,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06022,2013-10-25,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06003,2013-10-25,full_leaf,3,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06003,2013-10-25,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06013,2013-10-25,full_leaf,3,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06013,2013-10-25,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06028,2013-10-25,full_leaf,3,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06028,2013-10-25,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06027,2013-10-25,full_leaf,3,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06027,2013-10-25,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06052,2013-10-25,full_leaf,3,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06052,2013-10-25,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06019,2013-10-25,full_leaf,3,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06019,2013-10-25,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06041,2013-10-31,full_leaf,3,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06041,2013-10-31,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06039,2013-10-31,full_leaf,3,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06039,2013-10-31,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06030,2013-10-31,full_leaf,3,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06030,2013-10-31,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06008,2013-10-31,full_leaf,3,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06008,2013-10-31,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06012,2013-10-31,full_leaf,3,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06012,2013-10-31,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06036,2013-10-31,full_leaf,3,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06036,2013-10-31,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06094,2013-10-31,full_leaf,3,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06094,2013-10-31,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06050,2013-10-31,full_leaf,3,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06050,2013-10-31,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06031,2013-10-31,full_leaf,3,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06031,2013-10-31,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06014,2013-10-31,full_leaf,3,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06014,2013-10-31,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06020,2013-10-31,full_leaf,3,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06020,2013-10-31,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06003,2013-10-31,full_leaf,3,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06003,2013-10-31,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06004,2013-10-31,full_leaf,3,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06004,2013-10-31,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06028,2013-10-31,full_leaf,3,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06028,2013-10-31,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06048,2013-10-31,full_leaf,3,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06048,2013-10-31,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06051,2013-10-31,full_leaf,3,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06051,2013-10-31,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06042,2013-10-31,full_leaf,3,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06042,2013-10-31,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06052,2013-10-31,full_leaf,3,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06052,2013-10-31,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06019,2013-10-31,full_leaf,3,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06019,2013-10-31,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06034,2013-11-06,full_leaf,3,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06034,2013-11-06,colored_leaf,4,Less than 5%,1,training
